FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/3/2025 2:07:06 PM,12/3/2025 8:38:57 PM,6:31:50,0:00:20,6207,1176,5417,Motor 4
Max Time,Max,Average,Min,Min Time,Scaling,
12/3/2025 2:07:06 PM,8.519 V DC,8.081 V DC,-0.0075 V DC,12/3/2025 8:38:55 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
119,8.263 V DC,12/3/2025 14:10:41.1,0:00:01.6,12/3/2025 14:10:42.2,8.455 V DC,8.403 V DC,12/3/2025 14:10:41.1,8.263 V DC,Unstable,12/3/2025 14:10:42.8
120,8.342 V DC,12/3/2025 14:10:42.8,0:00:01.7,12/3/2025 14:10:44.1,8.452 V DC,8.417 V DC,12/3/2025 14:10:43.9,8.340 V DC,Stable,12/3/2025 14:10:44.5
121,8.275 V DC,12/3/2025 14:10:44.5,0:00:00.5,12/3/2025 14:10:44.8,8.453 V DC,8.369 V DC,12/3/2025 14:10:44.9,8.257 V DC,Unstable,12/3/2025 14:10:45.0
122,8.426 V DC,12/3/2025 14:10:45.0,0:00:00.6,12/3/2025 14:10:45.5,8.454 V DC,8.420 V DC,12/3/2025 14:10:45.1,8.358 V DC,Interval,12/3/2025 14:10:45.6
123,8.213 V DC,12/3/2025 14:10:45.6,0:00:00.7,12/3/2025 14:10:46.1,8.431 V DC,8.304 V DC,12/3/2025 14:10:45.7,8.124 V DC,Unstable,12/3/2025 14:10:46.3
124,8.413 V DC,12/3/2025 14:10:46.3,0:00:01.5,12/3/2025 14:10:47.4,8.456 V DC,8.421 V DC,12/3/2025 14:10:46.7,8.342 V DC,Stable,12/3/2025 14:10:47.8
125,8.300 V DC,12/3/2025 14:10:47.8,0:00:01.6,12/3/2025 14:10:48.9,8.452 V DC,8.375 V DC,12/3/2025 14:10:48.1,8.139 V DC,Unstable,12/3/2025 14:10:49.4
126,8.439 V DC,12/3/2025 14:10:49.4,0:00:03.3,12/3/2025 14:10:50.3,8.458 V DC,8.438 V DC,12/3/2025 14:10:51.0,8.378 V DC,Stable,12/3/2025 14:10:52.7
127,8.339 V DC,12/3/2025 14:10:52.7,0:00:01.3,12/3/2025 14:10:52.9,8.453 V DC,8.404 V DC,12/3/2025 14:10:53.6,8.314 V DC,Unstable,12/3/2025 14:10:54.0
128,8.438 V DC,12/3/2025 14:10:54.0,0:00:01.6,12/3/2025 14:10:55.2,8.457 V DC,8.433 V DC,12/3/2025 14:10:55.3,8.362 V DC,Stable,12/3/2025 14:10:55.6
129,8.348 V DC,12/3/2025 14:10:55.6,0:00:08.9,12/3/2025 14:10:56.8,8.457 V DC,8.395 V DC,12/3/2025 14:10:55.9,8.188 V DC,Unstable,12/3/2025 14:11:04.5
130,8.431 V DC,12/3/2025 14:11:04.5,0:00:01.0,12/3/2025 14:11:05.4,8.458 V DC,8.449 V DC,12/3/2025 14:11:04.5,8.431 V DC,Stable,12/3/2025 14:11:05.5
131,8.335 V DC,12/3/2025 14:11:05.5,0:00:00.1,12/3/2025 14:11:05.5,8.335 V DC,8.335 V DC,12/3/2025 14:11:05.5,8.335 V DC,Interval,12/3/2025 14:11:05.6
132,8.439 V DC,12/3/2025 14:11:05.6,0:00:04.0,12/3/2025 14:11:07.8,8.453 V DC,8.400 V DC,12/3/2025 14:11:07.9,8.243 V DC,Unstable,12/3/2025 14:11:09.6
133,8.417 V DC,12/3/2025 14:11:09.6,0:00:01.1,12/3/2025 14:11:09.8,8.450 V DC,8.429 V DC,12/3/2025 14:11:10.4,8.365 V DC,Stable,12/3/2025 14:11:10.7
134,8.181 V DC,12/3/2025 14:11:10.7,0:00:02.4,12/3/2025 14:11:11.8,8.449 V DC,8.374 V DC,12/3/2025 14:11:12.3,8.100 V DC,Unstable,12/3/2025 14:11:13.1
135,8.431 V DC,12/3/2025 14:11:13.1,0:00:03.0,12/3/2025 14:11:15.8,8.456 V DC,8.431 V DC,12/3/2025 14:11:14.1,8.357 V DC,Stable,12/3/2025 14:11:16.2
136,8.338 V DC,12/3/2025 14:11:16.2,0:00:01.5,12/3/2025 14:11:16.8,8.454 V DC,8.412 V DC,12/3/2025 14:11:17.2,8.279 V DC,Unstable,12/3/2025 14:11:17.7
137,8.442 V DC,12/3/2025 14:11:17.7,0:00:01.1,12/3/2025 14:11:18.7,8.445 V DC,8.413 V DC,12/3/2025 14:11:18.5,8.342 V DC,Stable,12/3/2025 14:11:18.8
138,8.294 V DC,12/3/2025 14:11:18.8,0:00:02.4,12/3/2025 14:11:20.6,8.455 V DC,8.386 V DC,12/3/2025 14:11:21.1,8.111 V DC,Unstable,12/3/2025 14:11:21.2
139,8.338 V DC,12/3/2025 14:11:21.2,0:00:01.1,12/3/2025 14:11:22.2,8.451 V DC,8.409 V DC,12/3/2025 14:11:21.5,8.306 V DC,Stable,12/3/2025 14:11:22.3
140,8.231 V DC,12/3/2025 14:11:22.3,0:00:02.3,12/3/2025 14:11:22.7,8.452 V DC,8.384 V DC,12/3/2025 14:11:22.3,8.231 V DC,Unstable,12/3/2025 14:11:24.6
141,8.406 V DC,12/3/2025 14:11:24.6,0:00:01.0,12/3/2025 14:11:24.9,8.450 V DC,8.415 V DC,12/3/2025 14:11:25.0,8.343 V DC,Interval,12/3/2025 14:11:25.6
142,8.445 V DC,12/3/2025 14:11:25.6,0:00:04.8,12/3/2025 14:11:27.1,8.452 V DC,8.385 V DC,12/3/2025 14:11:26.0,8.200 V DC,Unstable,12/3/2025 14:11:30.4
143,8.358 V DC,12/3/2025 14:11:30.4,0:00:01.9,12/3/2025 14:11:31.9,8.450 V DC,8.423 V DC,12/3/2025 14:11:31.4,8.355 V DC,Stable,12/3/2025 14:11:32.4
144,8.292 V DC,12/3/2025 14:11:32.4,0:00:00.1,12/3/2025 14:11:32.4,8.292 V DC,8.292 V DC,12/3/2025 14:11:32.4,8.292 V DC,Unstable,12/3/2025 14:11:32.5
145,8.427 V DC,12/3/2025 14:11:32.5,0:00:02.1,12/3/2025 14:11:33.5,8.454 V DC,8.426 V DC,12/3/2025 14:11:33.0,8.354 V DC,Stable,12/3/2025 14:11:34.6
146,8.346 V DC,12/3/2025 14:11:34.6,0:00:00.1,12/3/2025 14:11:34.6,8.346 V DC,8.346 V DC,12/3/2025 14:11:34.6,8.346 V DC,Unstable,12/3/2025 14:11:34.7
147,8.437 V DC,12/3/2025 14:11:34.7,0:00:01.6,12/3/2025 14:11:35.9,8.455 V DC,8.433 V DC,12/3/2025 14:11:35.6,8.369 V DC,Stable,12/3/2025 14:11:36.3
148,8.329 V DC,12/3/2025 14:11:36.3,0:00:00.7,12/3/2025 14:11:36.5,8.450 V DC,8.406 V DC,12/3/2025 14:11:36.3,8.329 V DC,Unstable,12/3/2025 14:11:37.0
149,8.435 V DC,12/3/2025 14:11:37.0,0:00:01.1,12/3/2025 14:11:37.2,8.453 V DC,8.426 V DC,12/3/2025 14:11:37.9,8.374 V DC,Stable,12/3/2025 14:11:38.1
150,8.302 V DC,12/3/2025 14:11:38.1,0:00:02.4,12/3/2025 14:11:40.4,8.446 V DC,8.374 V DC,12/3/2025 14:11:39.0,8.088 V DC,Unstable,12/3/2025 14:11:40.5
151,8.337 V DC,12/3/2025 14:11:40.5,0:00:03.0,12/3/2025 14:11:40.9,8.450 V DC,8.419 V DC,12/3/2025 14:11:40.5,8.337 V DC,Stable,12/3/2025 14:11:43.5
152,8.254 V DC,12/3/2025 14:11:43.5,0:00:00.8,12/3/2025 14:11:44.1,8.445 V DC,8.383 V DC,12/3/2025 14:11:43.5,8.254 V DC,Unstable,12/3/2025 14:11:44.3
153,8.404 V DC,12/3/2025 14:11:44.3,0:00:01.2,12/3/2025 14:11:45.1,8.452 V DC,8.434 V DC,12/3/2025 14:11:44.3,8.404 V DC,Interval,12/3/2025 14:11:45.5
154,8.454 V DC,12/3/2025 14:11:45.5,0:00:01.5,12/3/2025 14:11:46.2,8.459 V DC,8.415 V DC,12/3/2025 14:11:46.6,8.287 V DC,Unstable,12/3/2025 14:11:47.1
155,8.434 V DC,12/3/2025 14:11:47.1,0:00:02.9,12/3/2025 14:11:47.7,8.454 V DC,8.420 V DC,12/3/2025 14:11:49.7,8.317 V DC,Stable,12/3/2025 14:11:50.0
156,8.234 V DC,12/3/2025 14:11:50.0,0:00:00.1,12/3/2025 14:11:50.0,8.234 V DC,8.234 V DC,12/3/2025 14:11:50.0,8.234 V DC,Unstable,12/3/2025 14:11:50.1
157,8.396 V DC,12/3/2025 14:11:50.1,0:00:01.0,12/3/2025 14:11:51.0,8.448 V DC,8.415 V DC,12/3/2025 14:11:50.4,8.343 V DC,Stable,12/3/2025 14:11:51.1
158,8.273 V DC,12/3/2025 14:11:51.1,0:00:00.1,12/3/2025 14:11:51.1,8.273 V DC,8.273 V DC,12/3/2025 14:11:51.1,8.273 V DC,Unstable,12/3/2025 14:11:51.2
159,8.424 V DC,12/3/2025 14:11:51.2,0:00:01.5,12/3/2025 14:11:52.3,8.452 V DC,8.421 V DC,12/3/2025 14:11:51.6,8.344 V DC,Stable,12/3/2025 14:11:52.7
160,8.334 V DC,12/3/2025 14:11:52.7,0:00:00.4,12/3/2025 14:11:52.9,8.448 V DC,8.388 V DC,12/3/2025 14:11:52.7,8.334 V DC,Unstable,12/3/2025 14:11:53.1
161,8.430 V DC,12/3/2025 14:11:53.1,0:00:01.2,12/3/2025 14:11:53.9,8.451 V DC,8.429 V DC,12/3/2025 14:11:54.0,8.379 V DC,Stable,12/3/2025 14:11:54.3
162,8.350 V DC,12/3/2025 14:11:54.3,0:00:00.1,12/3/2025 14:11:54.3,8.350 V DC,8.350 V DC,12/3/2025 14:11:54.3,8.350 V DC,Unstable,12/3/2025 14:11:54.4
163,8.435 V DC,12/3/2025 14:11:54.4,0:00:01.1,12/3/2025 14:11:54.6,8.454 V DC,8.435 V DC,12/3/2025 14:11:54.7,8.397 V DC,Stable,12/3/2025 14:11:55.5
164,8.306 V DC,12/3/2025 14:11:55.5,0:00:00.3,12/3/2025 14:11:55.6,8.421 V DC,8.344 V DC,12/3/2025 14:11:55.5,8.306 V DC,Unstable,12/3/2025 14:11:55.8
165,8.422 V DC,12/3/2025 14:11:55.8,0:00:01.5,12/3/2025 14:11:56.4,8.451 V DC,8.424 V DC,12/3/2025 14:11:57.1,8.359 V DC,Stable,12/3/2025 14:11:57.3
166,8.315 V DC,12/3/2025 14:11:57.3,0:00:00.6,12/3/2025 14:11:57.6,8.448 V DC,8.333 V DC,12/3/2025 14:11:57.7,8.099 V DC,Unstable,12/3/2025 14:11:57.9
167,8.413 V DC,12/3/2025 14:11:57.9,0:00:01.1,12/3/2025 14:11:58.9,8.457 V DC,8.431 V DC,12/3/2025 14:11:58.1,8.343 V DC,Stable,12/3/2025 14:11:59.0
168,8.307 V DC,12/3/2025 14:11:59.0,0:00:03.0,12/3/2025 14:12:01.2,8.451 V DC,8.401 V DC,12/3/2025 14:12:01.3,8.252 V DC,Unstable,12/3/2025 14:12:02.0
169,8.345 V DC,12/3/2025 14:12:02.0,0:00:01.2,12/3/2025 14:12:02.6,8.448 V DC,8.401 V DC,12/3/2025 14:12:02.3,8.321 V DC,Stable,12/3/2025 14:12:03.2
170,8.211 V DC,12/3/2025 14:12:03.2,0:00:00.2,12/3/2025 14:12:03.3,8.318 V DC,8.265 V DC,12/3/2025 14:12:03.2,8.211 V DC,Unstable,12/3/2025 14:12:03.4
171,8.422 V DC,12/3/2025 14:12:03.4,0:00:02.1,12/3/2025 14:12:04.3,8.456 V DC,8.438 V DC,12/3/2025 14:12:03.6,8.371 V DC,Interval,12/3/2025 14:12:05.6
172,8.447 V DC,12/3/2025 14:12:05.6,0:00:01.7,12/3/2025 14:12:07.1,8.449 V DC,8.398 V DC,12/3/2025 14:12:07.2,8.235 V DC,Unstable,12/3/2025 14:12:07.3
173,8.411 V DC,12/3/2025 14:12:07.3,0:00:01.8,12/3/2025 14:12:07.5,8.448 V DC,8.422 V DC,12/3/2025 14:12:08.4,8.363 V DC,Stable,12/3/2025 14:12:09.1
174,8.282 V DC,12/3/2025 14:12:09.1,0:00:00.6,12/3/2025 14:12:09.5,8.426 V DC,8.341 V DC,12/3/2025 14:12:09.6,8.184 V DC,Unstable,12/3/2025 14:12:09.7
175,8.399 V DC,12/3/2025 14:12:09.7,0:00:02.7,12/3/2025 14:12:11.4,8.450 V DC,8.418 V DC,12/3/2025 14:12:10.1,8.344 V DC,Stable,12/3/2025 14:12:12.4
176,8.157 V DC,12/3/2025 14:12:12.4,0:00:03.7,12/3/2025 14:12:15.8,8.448 V DC,8.358 V DC,12/3/2025 14:12:14.3,8.024 V DC,Unstable,12/3/2025 14:12:16.1
177,8.399 V DC,12/3/2025 14:12:16.1,0:00:02.1,12/3/2025 14:12:17.8,8.448 V DC,8.411 V DC,12/3/2025 14:12:16.2,8.336 V DC,Stable,12/3/2025 14:12:18.2
178,8.276 V DC,12/3/2025 14:12:18.2,0:00:00.1,12/3/2025 14:12:18.2,8.276 V DC,8.276 V DC,12/3/2025 14:12:18.2,8.276 V DC,Unstable,12/3/2025 14:12:18.3
179,8.420 V DC,12/3/2025 14:12:18.3,0:00:01.0,12/3/2025 14:12:19.2,8.445 V DC,8.420 V DC,12/3/2025 14:12:18.6,8.366 V DC,Stable,12/3/2025 14:12:19.3
180,8.342 V DC,12/3/2025 14:12:19.3,0:00:03.3,12/3/2025 14:12:22.1,8.445 V DC,8.384 V DC,12/3/2025 14:12:20.9,8.245 V DC,Unstable,12/3/2025 14:12:22.7
181,8.422 V DC,12/3/2025 14:12:22.7,0:00:02.0,12/3/2025 14:12:24.6,8.451 V DC,8.425 V DC,12/3/2025 14:12:24.3,8.360 V DC,Stable,12/3/2025 14:12:24.7
182,8.260 V DC,12/3/2025 14:12:24.7,0:00:00.8,12/3/2025 14:12:24.9,8.441 V DC,8.367 V DC,12/3/2025 14:12:25.0,8.258 V DC,Unstable,12/3/2025 14:12:25.5
183,8.225 V DC,12/3/2025 14:12:25.5,0:00:00.1,12/3/2025 14:12:25.5,8.225 V DC,8.225 V DC,12/3/2025 14:12:25.5,8.225 V DC,Interval,12/3/2025 14:12:25.6
184,8.409 V DC,12/3/2025 14:12:25.6,0:00:01.7,12/3/2025 14:12:25.9,8.446 V DC,8.394 V DC,12/3/2025 14:12:27.2,8.220 V DC,Unstable,12/3/2025 14:12:27.3
185,8.353 V DC,12/3/2025 14:12:27.3,0:00:04.6,12/3/2025 14:12:30.8,8.452 V DC,8.409 V DC,12/3/2025 14:12:31.2,8.310 V DC,Stable,12/3/2025 14:12:31.9
186,8.264 V DC,12/3/2025 14:12:31.9,0:00:00.7,12/3/2025 14:12:32.4,8.441 V DC,8.346 V DC,12/3/2025 14:12:32.5,8.089 V DC,Unstable,12/3/2025 14:12:32.6
187,8.389 V DC,12/3/2025 14:12:32.6,0:00:01.0,12/3/2025 14:12:33.5,8.444 V DC,8.423 V DC,12/3/2025 14:12:32.6,8.389 V DC,Stable,12/3/2025 14:12:33.6
188,8.270 V DC,12/3/2025 14:12:33.6,0:00:01.3,12/3/2025 14:12:34.2,8.450 V DC,8.378 V DC,12/3/2025 14:12:34.7,8.179 V DC,Unstable,12/3/2025 14:12:34.9
189,8.412 V DC,12/3/2025 14:12:34.9,0:00:01.1,12/3/2025 14:12:35.9,8.450 V DC,8.423 V DC,12/3/2025 14:12:35.5,8.367 V DC,Stable,12/3/2025 14:12:36.0
190,8.210 V DC,12/3/2025 14:12:36.0,0:00:00.5,12/3/2025 14:12:36.3,8.444 V DC,8.349 V DC,12/3/2025 14:12:36.0,8.210 V DC,Unstable,12/3/2025 14:12:36.5
191,8.390 V DC,12/3/2025 14:12:36.5,0:00:01.1,12/3/2025 14:12:37.6,8.451 V DC,8.427 V DC,12/3/2025 14:12:37.1,8.330 V DC,Stable,12/3/2025 14:12:37.7
192,8.216 V DC,12/3/2025 14:12:37.7,0:00:04.9,12/3/2025 14:12:38.6,8.450 V DC,8.381 V DC,12/3/2025 14:12:41.6,7.991 V DC,Unstable,12/3/2025 14:12:42.6
193,8.381 V DC,12/3/2025 14:12:42.6,0:00:01.9,12/3/2025 14:12:44.4,8.452 V DC,8.430 V DC,12/3/2025 14:12:42.6,8.381 V DC,Stable,12/3/2025 14:12:44.5
194,8.320 V DC,12/3/2025 14:12:44.5,0:00:00.7,12/3/2025 14:12:44.7,8.445 V DC,8.385 V DC,12/3/2025 14:12:45.1,8.304 V DC,Unstable,12/3/2025 14:12:45.2
195,8.424 V DC,12/3/2025 14:12:45.2,0:00:00.5,12/3/2025 14:12:45.2,8.424 V DC,8.424 V DC,12/3/2025 14:12:45.2,8.424 V DC,Interval,12/3/2025 14:12:45.7
196,8.445 V DC,12/3/2025 14:12:45.7,0:00:01.3,12/3/2025 14:12:46.7,8.450 V DC,8.428 V DC,12/3/2025 14:12:45.8,8.376 V DC,Stable,12/3/2025 14:12:47.0
197,8.301 V DC,12/3/2025 14:12:47.0,0:00:00.4,12/3/2025 14:12:47.2,8.437 V DC,8.354 V DC,12/3/2025 14:12:47.3,8.279 V DC,Unstable,12/3/2025 14:12:47.4
198,8.420 V DC,12/3/2025 14:12:47.4,0:00:02.2,12/3/2025 14:12:49.2,8.446 V DC,8.417 V DC,12/3/2025 14:12:47.6,8.353 V DC,Stable,12/3/2025 14:12:49.6
199,8.266 V DC,12/3/2025 14:12:49.6,0:00:00.9,12/3/2025 14:12:49.8,8.439 V DC,8.327 V DC,12/3/2025 14:12:50.3,8.144 V DC,Unstable,12/3/2025 14:12:50.5
200,8.398 V DC,12/3/2025 14:12:50.5,0:00:01.4,12/3/2025 14:12:51.8,8.443 V DC,8.385 V DC,12/3/2025 14:12:50.7,8.285 V DC,Stable,12/3/2025 14:12:51.9
201,8.258 V DC,12/3/2025 14:12:51.9,0:00:03.6,12/3/2025 14:12:54.9,8.451 V DC,8.379 V DC,12/3/2025 14:12:55.4,8.081 V DC,Unstable,12/3/2025 14:12:55.6
202,8.390 V DC,12/3/2025 14:12:55.6,0:00:02.0,12/3/2025 14:12:57.5,8.447 V DC,8.416 V DC,12/3/2025 14:12:55.9,8.340 V DC,Stable,12/3/2025 14:12:57.6
203,8.206 V DC,12/3/2025 14:12:57.6,0:00:02.7,12/3/2025 14:12:59.2,8.445 V DC,8.360 V DC,12/3/2025 14:13:00.2,8.014 V DC,Unstable,12/3/2025 14:13:00.3
204,8.359 V DC,12/3/2025 14:13:00.3,0:00:01.1,12/3/2025 14:13:01.0,8.440 V DC,8.406 V DC,12/3/2025 14:13:00.7,8.324 V DC,Stable,12/3/2025 14:13:01.4
205,8.221 V DC,12/3/2025 14:13:01.4,0:00:00.8,12/3/2025 14:13:02.0,8.439 V DC,8.374 V DC,12/3/2025 14:13:01.4,8.221 V DC,Unstable,12/3/2025 14:13:02.2
206,8.423 V DC,12/3/2025 14:13:02.2,0:00:01.3,12/3/2025 14:13:02.7,8.448 V DC,8.421 V DC,12/3/2025 14:13:02.9,8.357 V DC,Stable,12/3/2025 14:13:03.5
207,8.216 V DC,12/3/2025 14:13:03.5,0:00:01.9,12/3/2025 14:13:04.5,8.443 V DC,8.379 V DC,12/3/2025 14:13:03.8,8.212 V DC,Unstable,12/3/2025 14:13:05.4
208,8.415 V DC,12/3/2025 14:13:05.4,0:00:00.2,12/3/2025 14:13:05.5,8.437 V DC,8.426 V DC,12/3/2025 14:13:05.4,8.415 V DC,Interval,12/3/2025 14:13:05.6
209,8.442 V DC,12/3/2025 14:13:05.6,0:00:00.5,12/3/2025 14:13:05.6,8.442 V DC,8.389 V DC,12/3/2025 14:13:06.0,8.248 V DC,Unstable,12/3/2025 14:13:06.1
210,8.381 V DC,12/3/2025 14:13:06.1,0:00:01.3,12/3/2025 14:13:07.0,8.440 V DC,8.408 V DC,12/3/2025 14:13:06.4,8.361 V DC,Stable,12/3/2025 14:13:07.4
211,8.264 V DC,12/3/2025 14:13:07.4,0:00:02.4,12/3/2025 14:13:08.7,8.443 V DC,8.383 V DC,12/3/2025 14:13:09.2,8.235 V DC,Unstable,12/3/2025 14:13:09.8
212,8.416 V DC,12/3/2025 14:13:09.8,0:00:01.0,12/3/2025 14:13:10.4,8.439 V DC,8.421 V DC,12/3/2025 14:13:10.1,8.368 V DC,Stable,12/3/2025 14:13:10.9
213,8.283 V DC,12/3/2025 14:13:10.9,0:00:02.7,12/3/2025 14:13:11.5,8.449 V DC,8.402 V DC,12/3/2025 14:13:10.9,8.283 V DC,Unstable,12/3/2025 14:13:13.6
214,8.432 V DC,12/3/2025 14:13:13.6,0:00:01.7,12/3/2025 14:13:14.3,8.444 V DC,8.405 V DC,12/3/2025 14:13:15.1,8.316 V DC,Stable,12/3/2025 14:13:15.3
215,8.277 V DC,12/3/2025 14:13:15.3,0:00:03.7,12/3/2025 14:13:16.6,8.444 V DC,8.391 V DC,12/3/2025 14:13:18.6,8.253 V DC,Unstable,12/3/2025 14:13:19.0
216,8.424 V DC,12/3/2025 14:13:19.0,0:00:02.9,12/3/2025 14:13:20.6,8.444 V DC,8.409 V DC,12/3/2025 14:13:21.2,8.333 V DC,Stable,12/3/2025 14:13:21.9
217,8.285 V DC,12/3/2025 14:13:21.9,0:00:03.4,12/3/2025 14:13:24.4,8.442 V DC,8.383 V DC,12/3/2025 14:13:22.9,8.209 V DC,Unstable,12/3/2025 14:13:25.3
218,8.279 V DC,12/3/2025 14:13:25.3,0:00:00.2,12/3/2025 14:13:25.3,8.279 V DC,8.249 V DC,12/3/2025 14:13:25.4,8.220 V DC,Interval,12/3/2025 14:13:25.5
219,8.398 V DC,12/3/2025 14:13:25.5,0:00:01.3,12/3/2025 14:13:26.4,8.441 V DC,8.407 V DC,12/3/2025 14:13:25.6,8.364 V DC,Stable,12/3/2025 14:13:26.9
220,8.094 V DC,12/3/2025 14:13:26.9,0:00:03.6,12/3/2025 14:13:27.5,8.443 V DC,8.356 V DC,12/3/2025 14:13:26.9,8.094 V DC,Unstable,12/3/2025 14:13:30.5
221,8.414 V DC,12/3/2025 14:13:30.5,0:00:01.1,12/3/2025 14:13:31.5,8.437 V DC,8.403 V DC,12/3/2025 14:13:31.0,8.312 V DC,Stable,12/3/2025 14:13:31.6
222,8.283 V DC,12/3/2025 14:13:31.6,0:00:03.4,12/3/2025 14:13:32.8,8.440 V DC,8.354 V DC,12/3/2025 14:13:33.0,8.142 V DC,Unstable,12/3/2025 14:13:35.0
223,8.417 V DC,12/3/2025 14:13:35.0,0:00:01.2,12/3/2025 14:13:35.5,8.437 V DC,8.414 V DC,12/3/2025 14:13:36.0,8.356 V DC,Stable,12/3/2025 14:13:36.2
224,8.309 V DC,12/3/2025 14:13:36.2,0:00:04.7,12/3/2025 14:13:38.0,8.443 V DC,8.355 V DC,12/3/2025 14:13:39.8,7.822 V DC,Unstable,12/3/2025 14:13:40.9
225,8.417 V DC,12/3/2025 14:13:40.9,0:00:01.0,12/3/2025 14:13:41.8,8.436 V DC,8.418 V DC,12/3/2025 14:13:41.2,8.379 V DC,Stable,12/3/2025 14:13:41.9
226,8.306 V DC,12/3/2025 14:13:41.9,0:00:02.7,12/3/2025 14:13:44.6,8.442 V DC,8.384 V DC,12/3/2025 14:13:42.3,8.128 V DC,Unstable,12/3/2025 14:13:44.7
227,8.330 V DC,12/3/2025 14:13:44.7,0:00:00.9,12/3/2025 14:13:45.3,8.445 V DC,8.415 V DC,12/3/2025 14:13:44.7,8.330 V DC,Interval,12/3/2025 14:13:45.6
228,8.431 V DC,12/3/2025 14:13:45.6,0:00:01.6,12/3/2025 14:13:45.7,8.438 V DC,8.375 V DC,12/3/2025 14:13:45.8,8.224 V DC,Unstable,12/3/2025 14:13:47.2
229,8.412 V DC,12/3/2025 14:13:47.2,0:00:01.6,12/3/2025 14:13:48.1,8.443 V DC,8.422 V DC,12/3/2025 14:13:47.6,8.343 V DC,Stable,12/3/2025 14:13:48.8
230,8.276 V DC,12/3/2025 14:13:48.8,0:00:02.4,12/3/2025 14:13:49.5,8.438 V DC,8.373 V DC,12/3/2025 14:13:50.1,8.217 V DC,Unstable,12/3/2025 14:13:51.2
231,8.402 V DC,12/3/2025 14:13:51.2,0:00:03.5,12/3/2025 14:13:54.2,8.443 V DC,8.411 V DC,12/3/2025 14:13:53.4,8.338 V DC,Stable,12/3/2025 14:13:54.7
232,8.283 V DC,12/3/2025 14:13:54.7,0:00:01.4,12/3/2025 14:13:55.9,8.439 V DC,8.391 V DC,12/3/2025 14:13:54.7,8.283 V DC,Unstable,12/3/2025 14:13:56.1
233,8.424 V DC,12/3/2025 14:13:56.1,0:00:01.0,12/3/2025 14:13:56.3,8.441 V DC,8.420 V DC,12/3/2025 14:13:56.4,8.356 V DC,Stable,12/3/2025 14:13:57.1
234,8.245 V DC,12/3/2025 14:13:57.1,0:00:02.7,12/3/2025 14:13:57.9,8.443 V DC,8.373 V DC,12/3/2025 14:13:57.4,8.206 V DC,Unstable,12/3/2025 14:13:59.9
235,8.399 V DC,12/3/2025 14:13:59.9,0:00:01.9,12/3/2025 14:14:00.6,8.446 V DC,8.424 V DC,12/3/2025 14:14:00.7,8.372 V DC,Stable,12/3/2025 14:14:01.8
236,8.302 V DC,12/3/2025 14:14:01.8,0:00:01.1,12/3/2025 14:14:02.7,8.434 V DC,8.361 V DC,12/3/2025 14:14:02.8,8.255 V DC,Unstable,12/3/2025 14:14:02.9
237,8.399 V DC,12/3/2025 14:14:02.9,0:00:01.2,12/3/2025 14:14:03.3,8.442 V DC,8.417 V DC,12/3/2025 14:14:03.5,8.353 V DC,Stable,12/3/2025 14:14:04.1
238,8.270 V DC,12/3/2025 14:14:04.1,0:00:01.3,12/3/2025 14:14:04.4,8.436 V DC,8.370 V DC,12/3/2025 14:14:04.5,8.222 V DC,Unstable,12/3/2025 14:14:05.4
239,8.415 V DC,12/3/2025 14:14:05.4,0:00:00.2,12/3/2025 14:14:05.5,8.432 V DC,8.424 V DC,12/3/2025 14:14:05.4,8.415 V DC,Interval,12/3/2025 14:14:05.6
240,8.253 V DC,12/3/2025 14:14:05.6,0:00:00.2,12/3/2025 14:14:05.7,8.286 V DC,8.270 V DC,12/3/2025 14:14:05.6,8.253 V DC,Unstable,12/3/2025 14:14:05.8
241,8.409 V DC,12/3/2025 14:14:05.8,0:00:01.0,12/3/2025 14:14:06.7,8.443 V DC,8.425 V DC,12/3/2025 14:14:06.2,8.365 V DC,Stable,12/3/2025 14:14:06.8
242,8.284 V DC,12/3/2025 14:14:06.8,0:00:00.1,12/3/2025 14:14:06.8,8.284 V DC,8.284 V DC,12/3/2025 14:14:06.8,8.284 V DC,Unstable,12/3/2025 14:14:06.9
243,8.418 V DC,12/3/2025 14:14:06.9,0:00:03.2,12/3/2025 14:14:09.1,8.443 V DC,8.417 V DC,12/3/2025 14:14:08.1,8.345 V DC,Stable,12/3/2025 14:14:10.1
244,8.329 V DC,12/3/2025 14:14:10.1,0:00:00.1,12/3/2025 14:14:10.1,8.329 V DC,8.329 V DC,12/3/2025 14:14:10.1,8.329 V DC,Unstable,12/3/2025 14:14:10.2
245,8.425 V DC,12/3/2025 14:14:10.2,0:00:01.3,12/3/2025 14:14:11.0,8.446 V DC,8.431 V DC,12/3/2025 14:14:11.2,8.387 V DC,Stable,12/3/2025 14:14:11.5
246,8.327 V DC,12/3/2025 14:14:11.5,0:00:01.1,12/3/2025 14:14:12.4,8.440 V DC,8.403 V DC,12/3/2025 14:14:12.5,8.319 V DC,Unstable,12/3/2025 14:14:12.6
